sourcePort,destinationPort,protocolName,IPgeo,IP Region,deviceId,event_category,categoryDescription,eventDescription,relevance,credibility,severity,magnitude,Event_DateTime,eventCount,IP
65103,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:51 PM",1,10.131.2.1
65037,53,udp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:56 PM",1,10.130.2.1
63473,53,udp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:46 PM",1,10.130.2.1
61613,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:55 PM",1,10.128.2.1
60272,53,tcp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:46 PM",1,10.130.2.1
59134,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:52 PM",1,10.130.2.1
58996,443,tcp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:45 PM",1,10.130.2.1
58955,53,udp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:46 PM",1,10.130.2.1
58567,443,tcp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:54 PM",1,10.131.0.1
58427,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:55 PM",1,10.128.2.1
57913,443,tcp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:53 PM",1,10.131.0.1
57030,53,udp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
57008,443,tcp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:55 PM",1,10.129.2.1
56784,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
56704,80,tcp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:51 PM",1,10.131.0.1
56298,80,tcp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:52 PM",1,10.130.2.1
56118,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:45 PM",1,10.128.2.1
56018,53,udp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:56 PM",1,10.131.2.1
55852,80,tcp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:55 PM",1,10.131.0.1
55575,53,udp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:58 PM",1,10.130.2.1
54449,80,tcp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:49 PM",1,10.131.0.1
52578,443,tcp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
50024,8080,tcp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:49 PM",1,10.130.2.1
49496,443,tcp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:48 PM",1,10.128.2.1
48870,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:51 PM",1,10.128.2.1
47961,80,tcp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:52 PM",1,10.131.0.1
47779,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:54 PM",1,10.131.0.1
47512,443,tcp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:45 PM",1,10.131.0.1
47387,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:48 PM",1,10.131.0.1
46999,53,udp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:53 PM",1,10.131.0.1
45917,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:50 PM",1,10.131.0.1
45784,443,tcp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:45 PM",1,10.131.0.1
45541,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:53 PM",1,10.131.2.1
45238,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:50 PM",1,10.131.2.1
44794,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:45 PM",1,10.131.2.1
42990,443,tcp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:45 PM",1,10.131.2.1
42933,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:51 PM",1,10.131.0.1
42913,443,tcp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:56 PM",1,10.131.2.1
42195,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
40045,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:49 PM",1,10.131.2.1
38897,443,tcp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:53 PM",1,10.128.2.1
38673,443,tcp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:51 PM",1,10.131.0.1
38672,443,tcp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:51 PM",1,10.128.2.1
38584,443,tcp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:45 PM",1,10.128.2.1
37647,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:52 PM",1,10.128.2.1
37262,53,udp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:57 PM",1,10.128.2.1
36893,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
36210,53,udp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:51 PM",1,10.128.2.1
34988,443,tcp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:54 PM",1,10.128.2.1
34987,443,tcp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:54 PM",1,10.128.2.1
34887,80,tcp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:52 PM",1,10.129.2.1
34215,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:51 PM",1,10.130.2.1
34106,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:45 PM",1,10.130.2.1
33592,443,tcp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
33591,443,tcp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:53 PM",1,10.130.2.1
33364,443,tcp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:45 PM",1,10.129.2.1
32989,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:48 PM",1,10.130.2.1
31746,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:52 PM",1,10.130.2.1
29666,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:51 PM",1,10.129.2.1
28016,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
27112,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:49 PM",1,10.131.0.1
25933,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:52 PM",1,10.131.2.1
25783,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:53 PM",1,10.129.2.1
25225,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
25118,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
23525,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:50 PM",1,10.131.0.1
21578,8080,tcp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:49 PM",1,10.131.0.1
20739,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
17128,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:50 PM",1,10.131.0.1
16168,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
13659,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
11738,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
10525,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:51 PM",1,10.129.2.1
9626,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:53 PM",1,10.129.2.1
8310,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:46 PM",1,10.130.2.1
7649,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:55 PM",1,10.131.0.1
6875,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
6124,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:49 PM",1,10.129.2.1
5016,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:50 PM",1,10.130.2.1
2873,53,udp_ip,United States,R1,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:53 PM",1,10.129.2.1
123,123,udp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:52 PM",1,10.130.2.1
0,0,icmp_ip,United States,R1,507,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:44 PM",1,10.129.2.1
39493,123,udp_ip,United Kingdom,R6,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:51 PM",1,10.130.2.1
123,123,udp_ip,United Kingdom,R6,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:51 PM",1,10.130.2.1
54072,443,tcp_ip,Canada,R2,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
48892,443,tcp_ip,Canada,R2,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:48 PM",1,10.128.2.1
35712,443,tcp_ip,Canada,R2,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:48 PM",1,10.131.0.1
63886,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:52 PM",2,10.129.2.1
60938,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:51 PM",2,10.131.0.1
61940,162,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
59049,162,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:47 PM",1,10.130.2.1
34128,53,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:47 PM",1,10.128.2.1
33196,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:46 PM",1,10.130.2.1
32768,514,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:51 PM",1,10.131.0.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:52 PM",1,10.130.2.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,5,5,0,3,"Mar 14, 2019, 8:26:50 PM",1,10.131.0.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,5,0,3,"Mar 14, 2019, 8:26:47 PM",1,10.130.2.1
53291,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:51 PM",4,10.131.0.1
37151,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:48 PM",3,10.130.2.1
54325,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:51 PM",2,10.130.2.1
48065,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:55 PM",2,10.128.2.1
26403,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:55 PM",2,10.131.2.1
8877,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",2,10.129.2.1
63594,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
59639,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:48 PM",1,10.128.2.1
56664,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.131.2.1
55437,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.128.2.1
54614,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
54485,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
53677,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
52039,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:51 PM",1,10.130.2.1
51996,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
51995,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.131.2.1
51636,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:55 PM",1,10.129.2.1
51584,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
51554,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:55 PM",1,10.129.2.1
49669,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.131.0.1
45993,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
45360,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:52 PM",1,10.131.0.1
45345,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:53 PM",1,10.130.2.1
45275,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
45250,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.131.2.1
44663,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
44519,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:48 PM",1,10.130.2.1
43653,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:46 PM",1,10.129.2.1
43264,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:52 PM",1,10.131.0.1
42781,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
42697,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.128.2.1
42022,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
39716,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:45 PM",1,10.129.2.1
39557,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
39463,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:45 PM",1,10.128.2.1
34933,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
34172,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
32264,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:46 PM",1,10.130.2.1
30629,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
30305,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:45 PM",1,10.131.2.1
28982,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.128.2.1
28928,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:46 PM",1,10.128.2.1
27421,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.131.0.1
25050,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
24409,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:51 PM",1,10.130.2.1
24262,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:47 PM",1,10.128.2.1
23797,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:45 PM",1,10.128.2.1
23026,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
22305,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
21911,21,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:45 PM",1,10.128.2.1
20249,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
19935,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:45 PM",1,10.131.2.1
18941,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:47 PM",1,10.128.2.1
17875,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:46 PM",1,10.129.2.1
17085,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
15717,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:45 PM",1,10.131.2.1
12157,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:46 PM",1,10.129.2.1
9973,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.131.2.1
8975,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.131.2.1
8818,25,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:46 PM",1,10.129.2.1
8526,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
7574,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:48 PM",1,10.128.2.1
7369,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
5029,21,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:45 PM",1,10.131.0.1
5021,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
4785,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:46 PM",1,10.128.2.1
4652,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:53 PM",1,10.131.2.1
2218,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,3,5,0,2,"Mar 14, 2019, 8:26:45 PM",1,10.130.2.1
34243,25,tcp_ip,United States,R1,31410,4003,Firewall Deny,Session was denied by application policy,10,10,4,8,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
34243,25,tcp_ip,United States,R1,31410,4003,Firewall Deny,Session was denied by application policy,10,10,4,8,"Mar 14, 2019, 8:26:53 PM",1,10.131.2.1
50972,123,udp_ip,United Kingdom,R6,31410,4003,Firewall Deny,Session was denied by application policy,10,10,4,8,"Mar 14, 2019, 8:26:47 PM",1,10.131.0.1
65108,9197,tcp_ip,,,31410,4003,Firewall Deny,Session was denied by application policy,10,10,4,8,"Mar 14, 2019, 8:26:50 PM",1,10.131.2.1
54441,9197,tcp_ip,,,31410,4003,Firewall Deny,Session was denied by application policy,10,10,4,8,"Mar 14, 2019, 8:26:55 PM",1,10.131.0.1
51641,9197,tcp_ip,,,31410,4003,Firewall Deny,Session was denied by application policy,10,10,4,8,"Mar 14, 2019, 8:26:51 PM",1,10.129.2.1
50766,9197,tcp_ip,,,31410,4003,Firewall Deny,Session was denied by application policy,10,10,4,8,"Mar 14, 2019, 8:26:49 PM",1,10.131.0.1
1900,3942,udp_ip,,,31410,4003,Firewall Deny,Session was denied by application policy,10,10,4,8,"Mar 14, 2019, 8:26:52 PM",1,10.131.2.1
40118,1132,tcp_ip,United States,R1,31410,4003,Firewall Deny,Session was denied by application policy,8,10,4,7,"Mar 14, 2019, 8:26:54 PM",1,10.131.2.1
34132,8382,udp_ip,United States,R1,31410,4003,Firewall Deny,Session was denied by application policy,8,10,4,7,"Mar 14, 2019, 8:26:45 PM",1,10.131.0.1
34132,4670,udp_ip,United States,R1,31410,4003,Firewall Deny,Session was denied by application policy,8,10,4,7,"Mar 14, 2019, 8:26:45 PM",1,10.131.0.1
